Ticker,Correlated Ticker,Correlation
HDFCBANK,BRITANNIA,0.6498418396053551
HDFCLIFE,BRITANNIA,0.5806116002052476
HEROMOTOCO,BRITANNIA,0.8370226493994457
HINDALCO,BRITANNIA,0.8357784094257437
HINDUNILVR,BRITANNIA,0.7790827113362202
ICICIBANK,BRITANNIA,0.8226258071369478
INDUSINDBK,BRITANNIA,-0.28085456733565417
INFY,BRITANNIA,0.8089771183280836
ITC,BRITANNIA,0.7859894404157872
JSWSTEEL,BRITANNIA,0.8409136154270399
KOTAKBANK,BRITANNIA,0.44649284138496836
LT,BRITANNIA,0.5843673741076183
M&M,BRITANNIA,0.8303135134175958
MARUTI,BRITANNIA,0.5509233625973485
NESTLEIND,BRITANNIA,0.32937487838997376
NTPC,BRITANNIA,0.8453961609296242
ONGC,BRITANNIA,0.7102571185904292
POWERGRID,BRITANNIA,0.8022943596862335
RELIANCE,BRITANNIA,0.5388300287104161
SBILIFE,BRITANNIA,0.8617555054346338
SBIN,BRITANNIA,0.6420530567856527
SHRIRAMFIN,BRITANNIA,0.8841880004601301
SUNPHARMA,BRITANNIA,0.7852001684686705
TATACONSUM,BRITANNIA,0.6140768436430383
TATAMOTORS,BRITANNIA,0.5784350297061273
TATASTEEL,BRITANNIA,0.5114803298666811
TCS,BRITANNIA,0.7526016784139931
TECHM,BRITANNIA,0.8409767189786501
TITAN,BRITANNIA,0.12995886509848706
TRENT,BRITANNIA,0.8675089680802404
ULTRACEMCO,BRITANNIA,0.9037613909806396
WIPRO,BRITANNIA,0.7039427402590346
ADANIENT,CIPLA,0.6547694370054832
ADANIPORTS,CIPLA,0.8939696441711733
APOLLOHOSP,CIPLA,0.8955055959454995
ASIANPAINT,CIPLA,-0.2012122430492135
AXISBANK,CIPLA,0.6952999626463754
BAJAJ-AUTO,CIPLA,0.951692014449725
BAJAJFINSV,CIPLA,0.40670380937495276
BAJFINANCE,CIPLA,-0.41678736677407746
BEL,CIPLA,0.8608338895923137
BHARTIARTL,CIPLA,0.8997165844982092
BPCL,CIPLA,0.9309655536022785
BRITANNIA,CIPLA,0.801906008518056
CIPLA,CIPLA,1.0
COALINDIA,CIPLA,0.9068129207531538
DRREDDY,CIPLA,0.8767995910569718
EICHERMOT,CIPLA,0.7858869747723369
GRASIM,CIPLA,0.8698375087196712
HCLTECH,CIPLA,0.7692627870828629
HDFCBANK,CIPLA,0.35531474743165486
HDFCLIFE,CIPLA,0.36324603236274405
HEROMOTOCO,CIPLA,0.9165668461448807
HINDALCO,CIPLA,0.782665265231485
HINDUNILVR,CIPLA,0.41327882909827135
ICICIBANK,CIPLA,0.8752183518876937
INDUSINDBK,CIPLA,-0.35030909717164516
INFY,CIPLA,0.7566707734736702
ITC,CIPLA,0.47380408117577866
JSWSTEEL,CIPLA,0.8065240068726238
KOTAKBANK,CIPLA,0.10919266566394925
LT,CIPLA,0.7358372190365595
M&M,CIPLA,0.8565058494729637
MARUTI,CIPLA,0.7411997592701325
NESTLEIND,CIPLA,0.2792614731994655
NTPC,CIPLA,0.9223948194805667
ONGC,CIPLA,0.8840161786763105
POWERGRID,CIPLA,0.9228977175743728
RELIANCE,CIPLA,0.7552216765754473
SBILIFE,CIPLA,0.8175313216558424
SBIN,CIPLA,0.8464575122828568
SHRIRAMFIN,CIPLA,0.9077953858300455
SUNPHARMA,CIPLA,0.9342150848829834
TATACONSUM,CIPLA,0.7541879199952798
TATAMOTORS,CIPLA,0.8119187696560158
TATASTEEL,CIPLA,0.6980852956632771
TCS,CIPLA,0.8607130680903082
TECHM,CIPLA,0.7912089125701413
TITAN,CIPLA,0.19303549408605683
TRENT,CIPLA,0.8967539063736885
ULTRACEMCO,CIPLA,0.8533158975750497
WIPRO,CIPLA,0.8391500316465662
ADANIENT,COALINDIA,0.7621596921916644
ADANIPORTS,COALINDIA,0.9588401223463892
APOLLOHOSP,COALINDIA,0.8000671157712274
ASIANPAINT,COALINDIA,-0.20012593982978397
AXISBANK,COALINDIA,0.7378415362164866
BAJAJ-AUTO,COALINDIA,0.8960681810297979
BAJAJFINSV,COALINDIA,0.2294846116612005
BAJFINANCE,COALINDIA,-0.5113414853382531
BEL,COALINDIA,0.8897248871583371
BHARTIARTL,COALINDIA,0.8294304243472997
BPCL,COALINDIA,0.9610710053277207
BRITANNIA,COALINDIA,0.7572866326632004
CIPLA,COALINDIA,0.9068129207531538
COALINDIA,COALINDIA,1.0
DRREDDY,COALINDIA,0.8666040293586265
EICHERMOT,COALINDIA,0.8271532292799475
GRASIM,COALINDIA,0.863658904535847
HCLTECH,COALINDIA,0.5988017833872471
HDFCBANK,COALINDIA,0.2666414070628423
HDFCLIFE,COALINDIA,0.20102205440710424
HEROMOTOCO,COALINDIA,0.9298012624715303
HINDALCO,COALINDIA,0.8140894881481952
HINDUNILVR,COALINDIA,0.3123932130230348
ICICIBANK,COALINDIA,0.8088457563649177
INDUSINDBK,COALINDIA,-0.1913422531559499
INFY,COALINDIA,0.6145824615001042
ITC,COALINDIA,0.36718372548256806
JSWSTEEL,COALINDIA,0.7592022670169496
KOTAKBANK,COALINDIA,0.07325351847188093
LT,COALINDIA,0.7659801748476417
M&M,COALINDIA,0.815949229181412
MARUTI,COALINDIA,0.8304489266043448
NESTLEIND,COALINDIA,0.3665225076178629
NTPC,COALINDIA,0.9258780759497923
ONGC,COALINDIA,0.961233550739585
POWERGRID,COALINDIA,0.9492457761513892
RELIANCE,COALINDIA,0.8810091190165285
SBILIFE,COALINDIA,0.7279512778129272
SBIN,COALINDIA,0.9049110478324536
SHRIRAMFIN,COALINDIA,0.8072176613201432
SUNPHARMA,COALINDIA,0.8390630900189218
TATACONSUM,COALINDIA,0.8234755160478102
TATAMOTORS,COALINDIA,0.9279766986491369
TATASTEEL,COALINDIA,0.8203652385645169
TCS,COALINDIA,0.8195958122011846
TECHM,COALINDIA,0.6597765506213461
TITAN,COALINDIA,0.17475587894898753
TRENT,COALINDIA,0.8047742857363258
ULTRACEMCO,COALINDIA,0.833210413300213
WIPRO,COALINDIA,0.7458551079039916
ADANIENT,DRREDDY,0.5688550753295282
ADANIPORTS,DRREDDY,0.8332518239853485
APOLLOHOSP,DRREDDY,0.8572177565467874
ASIANPAINT,DRREDDY,-0.06645510486647864
AXISBANK,DRREDDY,0.6437012415647027
BAJAJ-AUTO,DRREDDY,0.8344738341352078
BAJAJFINSV,DRREDDY,0.3769771954855501
BAJFINANCE,DRREDDY,-0.4362590874267298
BEL,DRREDDY,0.7800237927207369
BHARTIARTL,DRREDDY,0.8069015711380525
BPCL,DRREDDY,0.8714254892664488
BRITANNIA,DRREDDY,0.7928527813538132
CIPLA,DRREDDY,0.8767995910569718
COALINDIA,DRREDDY,0.8666040293586265
DRREDDY,DRREDDY,1.0
EICHERMOT,DRREDDY,0.7126117653991091
GRASIM,DRREDDY,0.8599526528480718
HCLTECH,DRREDDY,0.7660183860143424
HDFCBANK,DRREDDY,0.3752000021013021
HDFCLIFE,DRREDDY,0.5052613744997722
HEROMOTOCO,DRREDDY,0.7988831800086043
HINDALCO,DRREDDY,0.6766917084260289
HINDUNILVR,DRREDDY,0.5028090395442983
ICICIBANK,DRREDDY,0.8110257955643366
INDUSINDBK,DRREDDY,-0.325339461585683
INFY,DRREDDY,0.8215543220985179
ITC,DRREDDY,0.5534795122483149
JSWSTEEL,DRREDDY,0.7131510254659621
KOTAKBANK,DRREDDY,0.19722743562434317
LT,DRREDDY,0.6470024296779816
M&M,DRREDDY,0.7567646215928812
MARUTI,DRREDDY,0.6645421799923553
NESTLEIND,DRREDDY,0.2982928119592443
NTPC,DRREDDY,0.871829442714384
ONGC,DRREDDY,0.9050261171923796
POWERGRID,DRREDDY,0.8566775179560204
RELIANCE,DRREDDY,0.7285782413993964
SBILIFE,DRREDDY,0.8702473503838031
SBIN,DRREDDY,0.7640812073562184
SHRIRAMFIN,DRREDDY,0.8549785073335557
SUNPHARMA,DRREDDY,0.8809251776143433
TATACONSUM,DRREDDY,0.752279584692946
TATAMOTORS,DRREDDY,0.8106217149081605
TATASTEEL,DRREDDY,0.5465892944468813
TCS,DRREDDY,0.9064112511634466
TECHM,DRREDDY,0.7836065673580286
TITAN,DRREDDY,0.1719294755554406
TRENT,DRREDDY,0.8287238318672506
ULTRACEMCO,DRREDDY,0.8347417106163272
WIPRO,DRREDDY,0.8206118796503328
ADANIENT,EICHERMOT,0.48059615805817063
ADANIPORTS,EICHERMOT,0.8091431925605871
APOLLOHOSP,EICHERMOT,0.7204222158202189
ASIANPAINT,EICHERMOT,-0.16648395720869977
AXISBANK,EICHERMOT,0.8398005857768182
BAJAJ-AUTO,EICHERMOT,0.8476524470762181
BAJAJFINSV,EICHERMOT,0.3542117024369978
BAJFINANCE,EICHERMOT,-0.30231692444827557
BEL,EICHERMOT,0.9353745345712253
BHARTIARTL,EICHERMOT,0.8958394973710562
BPCL,EICHERMOT,0.8006238975175154
BRITANNIA,EICHERMOT,0.7882232342959902
CIPLA,EICHERMOT,0.7858869747723369
COALINDIA,EICHERMOT,0.8271532292799475
DRREDDY,EICHERMOT,0.7126117653991091
EICHERMOT,EICHERMOT,1.0
GRASIM,EICHERMOT,0.9205843074951612
HCLTECH,EICHERMOT,0.5171006075981608
HDFCBANK,EICHERMOT,0.6053432262430083
HDFCLIFE,EICHERMOT,0.3685140309068231
HEROMOTOCO,EICHERMOT,0.8473018750203507
HINDALCO,EICHERMOT,0.9216140633084903
HINDUNILVR,EICHERMOT,0.4089356369603289
ICICIBANK,EICHERMOT,0.8974914881812669
INDUSINDBK,EICHERMOT,-0.4551003938050433
INFY,EICHERMOT,0.5775181706527508
ITC,EICHERMOT,0.5447444757982116
JSWSTEEL,EICHERMOT,0.900316301932768
KOTAKBANK,EICHERMOT,0.09698918152402082
LT,EICHERMOT,0.6485908424445483
M&M,EICHERMOT,0.9324235003404737
MARUTI,EICHERMOT,0.7625024700456133
NESTLEIND,EICHERMOT,0.10498553481019117
NTPC,EICHERMOT,0.8805307688221015
ONGC,EICHERMOT,0.7703437544365169
POWERGRID,EICHERMOT,0.9110303741128192
RELIANCE,EICHERMOT,0.5983262458976661
SBILIFE,EICHERMOT,0.690785760298503
SBIN,EICHERMOT,0.8679226005799705
SHRIRAMFIN,EICHERMOT,0.819345072536285
SUNPHARMA,EICHERMOT,0.7775502741152854
TATACONSUM,EICHERMOT,0.48871497097572003
TATAMOTORS,EICHERMOT,0.6755282595073713
TATASTEEL,EICHERMOT,0.7633912681769204
TCS,EICHERMOT,0.670131039221203
TECHM,EICHERMOT,0.7666450389873344
TITAN,EICHERMOT,-0.1123145988021798
TRENT,EICHERMOT,0.8647146332789252
ULTRACEMCO,EICHERMOT,0.8443603716387503
WIPRO,EICHERMOT,0.6635695904186338
ADANIENT,GRASIM,0.5074928275039853
ADANIPORTS,GRASIM,0.8594286475832318
APOLLOHOSP,GRASIM,0.8073654457618804
ASIANPAINT,GRASIM,-0.12808845695884175
AXISBANK,GRASIM,0.848108109216943
BAJAJ-AUTO,GRASIM,0.9023197997657907
BAJAJFINSV,GRASIM,0.4335131155763095
BAJFINANCE,GRASIM,-0.28639722472615436
BEL,GRASIM,0.945538797458558
BHARTIARTL,GRASIM,0.9422735363056381
BPCL,GRASIM,0.8454598464269074
BRITANNIA,GRASIM,0.8711755811698279
CIPLA,GRASIM,0.8698375087196712
COALINDIA,GRASIM,0.863658904535847
DRREDDY,GRASIM,0.8599526528480718
EICHERMOT,GRASIM,0.9205843074951612
GRASIM,GRASIM,1.0
HCLTECH,GRASIM,0.6661227879363931
HDFCBANK,GRASIM,0.5890559814171563
HDFCLIFE,GRASIM,0.4705457068872143
HEROMOTOCO,GRASIM,0.8838639817914128
HINDALCO,GRASIM,0.8992215597878827
HINDUNILVR,GRASIM,0.5134875668285139
ICICIBANK,GRASIM,0.9559139017022833
INDUSINDBK,GRASIM,-0.4491655031726769
INFY,GRASIM,0.7417125315003447
ITC,GRASIM,0.6119813055644714
JSWSTEEL,GRASIM,0.9041232193034352
KOTAKBANK,GRASIM,0.19974341048049304
LT,GRASIM,0.6768049411750984
M&M,GRASIM,0.9449444463922394
MARUTI,GRASIM,0.7583447781781976
NESTLEIND,GRASIM,0.18371185219558017
NTPC,GRASIM,0.9265100698290529
ONGC,GRASIM,0.8496228139848898
POWERGRID,GRASIM,0.9460821658754356
RELIANCE,GRASIM,0.6756042712675256
SBILIFE,GRASIM,0.8131899732948835
SBIN,GRASIM,0.8745648958657154
SHRIRAMFIN,GRASIM,0.9157798238757417
SUNPHARMA,GRASIM,0.8740528737385187
TATACONSUM,GRASIM,0.6029983091316484
TATAMOTORS,GRASIM,0.736398360294084
TATASTEEL,GRASIM,0.7196754227943556
TCS,GRASIM,0.7959759306399204
TECHM,GRASIM,0.857916563675776
TITAN,GRASIM,-0.03324247840984509
TRENT,GRASIM,0.924735867760816
ULTRACEMCO,GRASIM,0.9209979502685648
WIPRO,GRASIM,0.7955647326872286
ADANIENT,HCLTECH,0.4408688645773887
ADANIPORTS,HCLTECH,0.6288886163486811
APOLLOHOSP,HCLTECH,0.9126445748345052
ASIANPAINT,HCLTECH,-0.08411532370847688
AXISBANK,HCLTECH,0.4531070592083128
BAJAJ-AUTO,HCLTECH,0.7519698831343541
BAJAJFINSV,HCLTECH,0.5676129040280311
BAJFINANCE,HCLTECH,-0.3455066846515056
BEL,HCLTECH,0.5661250850849454
BHARTIARTL,HCLTECH,0.74588944176389
BPCL,HCLTECH,0.708192110247032
BRITANNIA,HCLTECH,0.6702676348039412
CIPLA,HCLTECH,0.7692627870828629
COALINDIA,HCLTECH,0.5988017833872471
DRREDDY,HCLTECH,0.7660183860143424
EICHERMOT,HCLTECH,0.5171006075981608
GRASIM,HCLTECH,0.6661227879363931
HCLTECH,HCLTECH,1.0
HDFCBANK,HCLTECH,0.44817248544064514
HDFCLIFE,HCLTECH,0.6054803355367145
HEROMOTOCO,HCLTECH,0.6392404362877919
HINDALCO,HCLTECH,0.5549331718336875
HINDUNILVR,HCLTECH,0.43568857119406273
ICICIBANK,HCLTECH,0.7440211813762342
INDUSINDBK,HCLTECH,-0.47836839149226623
INFY,HCLTECH,0.9118857453784425
ITC,HCLTECH,0.5575282197442144
JSWSTEEL,HCLTECH,0.6851424902878577
KOTAKBANK,HCLTECH,0.32415733863606755
LT,HCLTECH,0.5809595749070825
M&M,HCLTECH,0.6100783176093911
MARUTI,HCLTECH,0.30695468607703613
NESTLEIND,HCLTECH,0.07913373418765461
NTPC,HCLTECH,0.7586759974874352
ONGC,HCLTECH,0.6148101234323806
POWERGRID,HCLTECH,0.6500005380682091
RELIANCE,HCLTECH,0.44416126660736166
SBILIFE,HCLTECH,0.7870222318712706
SBIN,HCLTECH,0.5373729597930113
SHRIRAMFIN,HCLTECH,0.815199630421205
SUNPHARMA,HCLTECH,0.8720107185190515
TATACONSUM,HCLTECH,0.5442796171298044
TATAMOTORS,HCLTECH,0.48610564786324506
TATASTEEL,HCLTECH,0.2539231267001722
TCS,HCLTECH,0.8265954227603358
TECHM,HCLTECH,0.8523735255402409
TITAN,HCLTECH,0.3055848748380859
TRENT,HCLTECH,0.7966566381450603
ULTRACEMCO,HCLTECH,0.7288889492724342
WIPRO,HCLTECH,0.8983240415303861
ADANIENT,HDFCBANK,0.04573227368375073
ADANIPORTS,HDFCBANK,0.3160199287725015
APOLLOHOSP,HDFCBANK,0.4292883999013736
ASIANPAINT,HDFCBANK,0.29862314231075626
AXISBANK,HDFCBANK,0.6346575695904082
BAJAJ-AUTO,HDFCBANK,0.45388629097481276
BAJAJFINSV,HDFCBANK,0.5797138593197866
BAJFINANCE,HDFCBANK,0.25085122522487596
BEL,HDFCBANK,0.5384974378627065
BHARTIARTL,HDFCBANK,0.5870431584835505
BPCL,HDFCBANK,0.25346797979478525
BRITANNIA,HDFCBANK,0.6498418396053551
CIPLA,HDFCBANK,0.35531474743165486
COALINDIA,HDFCBANK,0.2666414070628423
DRREDDY,HDFCBANK,0.3752000021013021
EICHERMOT,HDFCBANK,0.6053432262430083
GRASIM,HDFCBANK,0.5890559814171563
HCLTECH,HDFCBANK,0.44817248544064514
HDFCBANK,HDFCBANK,1.0
HDFCLIFE,HDFCBANK,0.6816587768311669
HEROMOTOCO,HDFCBANK,0.4020287763766606
HINDALCO,HDFCBANK,0.6182079803921141
HINDUNILVR,HDFCBANK,0.6281532860118972
ICICIBANK,HDFCBANK,0.617597244166058
INDUSINDBK,HDFCBANK,-0.4045517614070721
INFY,HDFCBANK,0.5376334994732904
ITC,HDFCBANK,0.7168686775987181
JSWSTEEL,HDFCBANK,0.7194891821823641
KOTAKBANK,HDFCBANK,0.537957929156754
LT,HDFCBANK,0.33849254714306476
M&M,HDFCBANK,0.6225297924983523
MARUTI,HDFCBANK,0.14532020285216568
NESTLEIND,HDFCBANK,-0.02109349242211097
NTPC,HDFCBANK,0.5042831391286814
ONGC,HDFCBANK,0.19802880304227308
POWERGRID,HDFCBANK,0.4368425898529638
RELIANCE,HDFCBANK,0.030631056877320786
SBILIFE,HDFCBANK,0.5331631968194699
SBIN,HDFCBANK,0.3204877022798157
SHRIRAMFIN,HDFCBANK,0.6059232400775004
SUNPHARMA,HDFCBANK,0.43807582693111174
TATACONSUM,HDFCBANK,0.030812043570165853
TATAMOTORS,HDFCBANK,0.061323944167343464
TATASTEEL,HDFCBANK,0.19954347006350565
TCS,HDFCBANK,0.3341259074432642
TECHM,HDFCBANK,0.6913463914371956
TITAN,HDFCBANK,-0.09577124192898168
TRENT,HDFCBANK,0.6157998718331973
ULTRACEMCO,HDFCBANK,0.6522751128755833
WIPRO,HDFCBANK,0.44420189287801054
ADANIENT,HDFCLIFE,-0.12985153484457507
ADANIPORTS,HDFCLIFE,0.16977005087356914
APOLLOHOSP,HDFCLIFE,0.48368944949026627
ASIANPAINT,HDFCLIFE,0.38391511712578774
AXISBANK,HDFCLIFE,0.2583527308869318
BAJAJ-AUTO,HDFCLIFE,0.3839159562842059
BAJAJFINSV,HDFCLIFE,0.6983518846978485
BAJFINANCE,HDFCLIFE,0.1541584391299791
BEL,HDFCLIFE,0.3001184469078578
BHARTIARTL,HDFCLIFE,0.49145363372175443
BPCL,HDFCLIFE,0.2584400910477704
BRITANNIA,HDFCLIFE,0.5806116002052476
CIPLA,HDFCLIFE,0.36324603236274405
COALINDIA,HDFCLIFE,0.20102205440710424
DRREDDY,HDFCLIFE,0.5052613744997722
EICHERMOT,HDFCLIFE,0.3685140309068231
GRASIM,HDFCLIFE,0.4705457068872143
HCLTECH,HDFCLIFE,0.6054803355367145
HDFCBANK,HDFCLIFE,0.6816587768311669
HDFCLIFE,HDFCLIFE,1.0
HEROMOTOCO,HDFCLIFE,0.22770793067478956
HINDALCO,HDFCLIFE,0.33553141621419275
HINDUNILVR,HDFCLIFE,0.7256994690213114
ICICIBANK,HDFCLIFE,0.4821960725919297
INDUSINDBK,HDFCLIFE,-0.440421083755829
INFY,HDFCLIFE,0.7114276057045856
ITC,HDFCLIFE,0.8303696707284182
JSWSTEEL,HDFCLIFE,0.4980231040754618
KOTAKBANK,HDFCLIFE,0.5018640628913108
LT,HDFCLIFE,0.17570240173760784
M&M,HDFCLIFE,0.42623943506830647
MARUTI,HDFCLIFE,0.07554323130119173
NESTLEIND,HDFCLIFE,-0.09331140303777485
NTPC,HDFCLIFE,0.4145099043260335
ONGC,HDFCLIFE,0.2388374951274409
POWERGRID,HDFCLIFE,0.28813908910791836
RELIANCE,HDFCLIFE,-0.08434734684907604
SBILIFE,HDFCLIFE,0.7444828851037567
SBIN,HDFCLIFE,0.11354798583750797
SHRIRAMFIN,HDFCLIFE,0.5863479673794694
SUNPHARMA,HDFCLIFE,0.5160443956008752
TATACONSUM,HDFCLIFE,0.07226640824209069
TATAMOTORS,HDFCLIFE,0.0619709266898186
TATASTEEL,HDFCLIFE,-0.1353732199642396
TCS,HDFCLIFE,0.4682493053579161
TECHM,HDFCLIFE,0.688322765123988
TITAN,HDFCLIFE,0.05108943059345073
TRENT,HDFCLIFE,0.5865302309986453
ULTRACEMCO,HDFCLIFE,0.4760963021296457
WIPRO,HDFCLIFE,0.388382053063683
ADANIENT,HEROMOTOCO,0.7228603819141262
ADANIPORTS,HEROMOTOCO,0.9271672554172784
APOLLOHOSP,HEROMOTOCO,0.8130798084505919
ASIANPAINT,HEROMOTOCO,-0.1341356134459764
AXISBANK,HEROMOTOCO,0.836953151679815
BAJAJ-AUTO,HEROMOTOCO,0.9312820812427159
BAJAJFINSV,HEROMOTOCO,0.34449271551526567
BAJFINANCE,HEROMOTOCO,-0.37501311855488684
BEL,HEROMOTOCO,0.9002833073319129
BHARTIARTL,HEROMOTOCO,0.8779669853464402
BPCL,HEROMOTOCO,0.9034932543164943
BRITANNIA,HEROMOTOCO,0.8370226493994457
CIPLA,HEROMOTOCO,0.9165668461448807
COALINDIA,HEROMOTOCO,0.9298012624715303
DRREDDY,HEROMOTOCO,0.7988831800086043
EICHERMOT,HEROMOTOCO,0.8473018750203507
GRASIM,HEROMOTOCO,0.8838639817914128
HCLTECH,HEROMOTOCO,0.6392404362877919
HDFCBANK,HEROMOTOCO,0.4020287763766606
HDFCLIFE,HEROMOTOCO,0.22770793067478956
HEROMOTOCO,HEROMOTOCO,1.0
HINDALCO,HEROMOTOCO,0.8666087329906587
HINDUNILVR,HEROMOTOCO,0.4183236651744805
ICICIBANK,HEROMOTOCO,0.8553309990762552
INDUSINDBK,HEROMOTOCO,-0.2066086988322835
INFY,HEROMOTOCO,0.6629609203127906
ITC,HEROMOTOCO,0.42871883252801046
JSWSTEEL,HEROMOTOCO,0.8238983930239027
KOTAKBANK,HEROMOTOCO,0.18506711291352507
LT,HEROMOTOCO,0.7706718318139048
M&M,HEROMOTOCO,0.8662771642746233
MARUTI,HEROMOTOCO,0.7593881467509813
NESTLEIND,HEROMOTOCO,0.38346275173422784
NTPC,HEROMOTOCO,0.9131639970389138
ONGC,HEROMOTOCO,0.8634405341511744
POWERGRID,HEROMOTOCO,0.9388141784069186
RELIANCE,HEROMOTOCO,0.8277319048885773
SBILIFE,HEROMOTOCO,0.7328636724577433
SBIN,HEROMOTOCO,0.8659724586725921
SHRIRAMFIN,HEROMOTOCO,0.8520395819200177
SUNPHARMA,HEROMOTOCO,0.8320845241850472
TATACONSUM,HEROMOTOCO,0.7773155652448164
TATAMOTORS,HEROMOTOCO,0.8286698554229295
TATASTEEL,HEROMOTOCO,0.8064888278881904
TCS,HEROMOTOCO,0.7969151807093467
TECHM,HEROMOTOCO,0.7331931253767824
TITAN,HEROMOTOCO,0.20030044573471628
TRENT,HEROMOTOCO,0.8424140919102602
ULTRACEMCO,HEROMOTOCO,0.9017787325646145
WIPRO,HEROMOTOCO,0.7897816944440469
ADANIENT,HINDALCO,0.5385127277834093
ADANIPORTS,HINDALCO,0.8040264353346854
APOLLOHOSP,HINDALCO,0.7215007819635237
ASIANPAINT,HINDALCO,-0.08313927013669302
AXISBANK,HINDALCO,0.8346635212278638
BAJAJ-AUTO,HINDALCO,0.8687573412579457
BAJAJFINSV,HINDALCO,0.4471220549167794
BAJFINANCE,HINDALCO,-0.20177465599200073
BEL,HINDALCO,0.9045854616143041
BHARTIARTL,HINDALCO,0.9070022380493924
BPCL,HINDALCO,0.7754890903860582
BRITANNIA,HINDALCO,0.8357784094257437
CIPLA,HINDALCO,0.782665265231485
COALINDIA,HINDALCO,0.8140894881481952
DRREDDY,HINDALCO,0.6766917084260289
EICHERMOT,HINDALCO,0.9216140633084903
GRASIM,HINDALCO,0.8992215597878827
HCLTECH,HINDALCO,0.5549331718336875
HDFCBANK,HINDALCO,0.6182079803921141
HDFCLIFE,HINDALCO,0.33553141621419275
HEROMOTOCO,HINDALCO,0.8666087329906587
HINDALCO,HINDALCO,1.0
HINDUNILVR,HINDALCO,0.43434416600391756
ICICIBANK,HINDALCO,0.8737233322851976
INDUSINDBK,HINDALCO,-0.35530326084540503
INFY,HINDALCO,0.5938374366347333
ITC,HINDALCO,0.5580629755925699
JSWSTEEL,HINDALCO,0.9378463040036683
KOTAKBANK,HINDALCO,0.22582244145820596
LT,HINDALCO,0.6743724983227684
M&M,HINDALCO,0.9074172994223657
MARUTI,HINDALCO,0.7083235127732217
NESTLEIND,HINDALCO,0.18553879736250004
NTPC,HINDALCO,0.8905200223872586
ONGC,HINDALCO,0.7237903318421088
POWERGRID,HINDALCO,0.8776407116189988
RELIANCE,HINDALCO,0.6042861090888997
SBILIFE,HINDALCO,0.6622374746061884
SBIN,HINDALCO,0.809466045410505
SHRIRAMFIN,HINDALCO,0.8387389108143691
SUNPHARMA,HINDALCO,0.7779669578032014
TATACONSUM,HINDALCO,0.5210391571968552
TATAMOTORS,HINDALCO,0.6384707621914018
TATASTEEL,HINDALCO,0.774772774068913
TCS,HINDALCO,0.6393247444872309
TECHM,HINDALCO,0.7714676997757501
TITAN,HINDALCO,-0.011418768015879373
TRENT,HINDALCO,0.8711780424794258
ULTRACEMCO,HINDALCO,0.8530771774072109
WIPRO,HINDALCO,0.6788499537336998
ADANIENT,HINDUNILVR,-0.02399132308387946
ADANIPORTS,HINDUNILVR,0.23891256968336938
APOLLOHOSP,HINDUNILVR,0.38817311016089434
ASIANPAINT,HINDUNILVR,0.6097370648344221
AXISBANK,HINDUNILVR,0.4743299961213247
BAJAJ-AUTO,HINDUNILVR,0.42400671543971247
BAJAJFINSV,HINDUNILVR,0.6436582450825926
BAJFINANCE,HINDUNILVR,0.2799554326981179
BEL,HINDUNILVR,0.3823449350574844
BHARTIARTL,HINDUNILVR,0.4897885077361528
BPCL,HINDUNILVR,0.26608664918770186
BRITANNIA,HINDUNILVR,0.7790827113362202
CIPLA,HINDUNILVR,0.41327882909827135
COALINDIA,HINDUNILVR,0.3123932130230348
DRREDDY,HINDUNILVR,0.5028090395442983
EICHERMOT,HINDUNILVR,0.4089356369603289
GRASIM,HINDUNILVR,0.5134875668285139
HCLTECH,HINDUNILVR,0.43568857119406273
HDFCBANK,HINDUNILVR,0.6281532860118972
HDFCLIFE,HINDUNILVR,0.7256994690213114
HEROMOTOCO,HINDUNILVR,0.4183236651744805
HINDALCO,HINDUNILVR,0.43434416600391756
HINDUNILVR,HINDUNILVR,1.0
ICICIBANK,HINDUNILVR,0.44253921496050164
INDUSINDBK,HINDUNILVR,-0.1392556544205748
INFY,HINDUNILVR,0.7002113666818097
ITC,HINDUNILVR,0.8607102631258964
JSWSTEEL,HINDUNILVR,0.4917832361694304
KOTAKBANK,HINDUNILVR,0.5757596647076644
LT,HINDUNILVR,0.14653055001397966
M&M,HINDUNILVR,0.48834835140676897
MARUTI,HINDUNILVR,0.1432216374121779
NESTLEIND,HINDUNILVR,0.23218142791125568
NTPC,HINDUNILVR,0.41818005006724196
ONGC,HINDUNILVR,0.3009792299619309
POWERGRID,HINDUNILVR,0.36976008240024866
RELIANCE,HINDUNILVR,0.0867100692275051
SBILIFE,HINDUNILVR,0.7365006458602009
SBIN,HINDUNILVR,0.13546922759067664
SHRIRAMFIN,HINDUNILVR,0.5943180831424951
SUNPHARMA,HINDUNILVR,0.4106435321907312
TATACONSUM,HINDUNILVR,0.28525315837966125
TATAMOTORS,HINDUNILVR,0.1374446686534375
TATASTEEL,HINDUNILVR,-0.006037981001390508
TCS,HINDUNILVR,0.48189649279963015
TECHM,HINDUNILVR,0.6312787411987372
TITAN,HINDUNILVR,0.0926488120658713
TRENT,HINDUNILVR,0.5583737891565362
ULTRACEMCO,HINDUNILVR,0.5859024184725896
WIPRO,HINDUNILVR,0.3346765289008447
ADANIENT,ICICIBANK,0.4963290230604022
ADANIPORTS,ICICIBANK,0.8319205961236251
APOLLOHOSP,ICICIBANK,0.853108332428153
ASIANPAINT,ICICIBANK,-0.21148834206597314
